Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,CSV File Name,Date Reported
,Belgium,2020-02-04T15:43:02,1,0,0,02-04-2020.csv,02-04-2020
,Cambodia,2020-01-31T08:15:53,1,0,0,02-04-2020.csv,02-04-2020
British Columbia,Canada,2020-02-01T18:12:49,1,0,0,02-04-2020.csv,02-04-2020
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,02-04-2020.csv,02-04-2020
,Finland,2020-01-31T08:15:53,1,0,0,02-04-2020.csv,02-04-2020
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,02-04-2020.csv,02-04-2020
,Nepal,2020-01-31T08:15:53,1,0,0,02-04-2020.csv,02-04-2020
,Spain,2020-02-01T23:43:02,1,0,0,02-04-2020.csv,02-04-2020
,Sri Lanka,2020-01-31T08:15:53,1,0,0,02-04-2020.csv,02-04-2020
,Sweden,2020-02-01T02:13:26,1,0,0,02-04-2020.csv,02-04-2020
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,02-04-2020.csv,02-04-2020
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,02-04-2020.csv,02-04-2020
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,02-04-2020.csv,02-04-2020
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,02-04-2020.csv,02-04-2020
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,02-04-2020.csv,02-04-2020
